Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:08.225,00:59:09.760,Because they believe in it.,Dr. Khalifa,38-88
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:08.225,00:59:09.760,It's for them.,A woman,38-88
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:09.760,00:59:11.760,"Oh, this is for them. Ok.",Parivash,38-89
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:09.760,00:59:11.760,Yes.,Dr. Khalifa,38-89
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:12.949,00:59:14.794,It's using their own material.,Dr. Khalifa,38-90
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:12.949,00:59:14.794,Yeah. Yeah.,Parivash,38-90
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:14.794,00:59:19.793,"Parivash: I didn't know, but I said ""we have a lot of proof. It's not this.""",Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:19.793,00:59:22.362,This is the proof of these two verses.,Parivash,38-91
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:19.793,00:59:22.362,Yeah.,Dr. Khalifa,38-91
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:22.362,00:59:23.431,This is...,Dr. Khalifa,38-92
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:22.362,00:59:23.431,This is only...,Parivash,38-92
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:23.431,00:59:26.982,"Because when a Christian comes, you don't get the Veda out and tell him",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:26.982,00:59:29.447,"""The Veda says this and that"" because they don't give a damn about the Veda.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:29.706,00:59:30.672,Dr. Khalifa: But you get the Bible.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:31.137,00:59:33.447,"We have to say ""if you believe Hadith, this is Hadith.""",Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:34.481,00:59:36.016,Yeah.,A woman,38-93
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:34.481,00:59:36.016,Yeah.,Dr. Khalifa,38-93
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:34.481,00:59:36.016,Yeah.,Parivash,38-93
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:36.016,00:59:41.790,"Dr. Khalifa: No. We talk about history. We say ""Dwight D. Eisenhower was the president of the United States in 1952.""",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:42.721,00:59:46.582,This doesn't mean... This is a fact of history.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:46.582,00:59:48.582,(unintelligible),A woman,38-94
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:46.582,00:59:48.582,"You know, we don't use it for religious.",Dr. Khalifa,38-94
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:48.582,00:59:49.082,A woman: Sorry.,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:49.392,00:59:50.772,Yes.,Parivash,38-95
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:49.392,00:59:50.772,Yes.,Dr. Khalifa,38-95
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:50.772,00:59:52.772,Azhar Khan: Our proof is basically the mathematics.,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:52.772,00:59:53.277,Dr. Khalifa: Yes.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:54.104,00:59:57.914,Dr. Khalifa: But this is using their own argument. This is why I'm saying it's all nonsense.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,00:59:58.741,01:00:03.947,"Dr. Khalifa: This is all nonsense. They made this up. So, I'm using their own historical differences.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:10.823,01:00:17.218,"Azhar Khan: Strangely, the false injections 9:128-129 are labeled in the traditional Qurans as “Meccan.”",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:19.648,01:00:25.681,"The problem is how could these ‘Meccan’ verses be found with Khuzeimah, a ‘Medinan’ Muslim?!",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:26.922,01:00:35.695,"Despite these discrepancies, plus many more glaring contradictions associated with the two False Verses, no one ever dared to question their authenticity.",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:36.522,01:00:38.522,Azhar Khan: And was that for political reasons or...?,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:40.000,01:00:43.293,"Dr. Khalifa: Well, look at the storm that is against me now.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:43.293,01:00:48.791,"I can show you pages upon pages, full pages of attacking me because of these two verses.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:49.421,01:00:51.714,"So, they just didn't have the courage.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:52.283,01:00:53.903,And they didn't have the proof.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:55.247,01:00:58.384,"It's not that I'm courageous, but we have the proof right now.",Dr. Khalifa,38-96
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:55.247,01:00:58.384,Yes.,Azhar Khan,38-96
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:00:58.384,01:01:00.539,Dr. Khalifa: And this comes in the next paragraphs.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:01.780,01:01:03.366,Azhar Khan: The discovery of the Quran’s mathematical ...,Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:03.366,01:01:06.607,"Dr. Khalifa: And, well, let me go to an extreme.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:10.381,01:01:15.483,"Let's go rob this bank or something, and I'll give you, I'll give you half of the loot.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:17.483,01:01:24.291,"Or let's go to this nightclub, and if you don't tell my wife, I will not tell your wife.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:24.756,01:01:27.221,"Dr. Khalifa: So, it's kind of a bribing.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:27.583,01:01:30.307,A man: I have a question. (unintelligible),A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:30.824,01:01:33.393,Dr. Khalifa: I don't know how to explain it. Do you understand what I'm saying?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:33.703,01:01:37.875,"Bribing, in other words, wrapping the falsehood in something that's good.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:38.806,01:01:40.000,"Dr. Khalifa: So, that's not a good example.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:40.000,01:01:48.359,"A woman: No, I wanna say something else. Maybe, this is worshipping God, but the reality is this is not from Quran.",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:48.359,01:01:50.359,"A woman: This is something extra. However,...",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:50.359,01:01:52.024,"Dr. Khalifa: Exactly, yeah. But, but...",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:52.024,01:01:54.903,A woman: (unintelligible) but it's not real. It's falsehood.,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:54.903,01:01:57.834,"Dr. Khalifa: God doesn't want it, as you will see here.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:01:57.834,01:02:01.333,"I say something good about God, and they put that in the Quran.",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:01.798,01:02:02.299,Dr. Khalifa: Right.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:02.299,01:02:02.903,A woman (Speaking Farsi): Evil eye.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:02.903,01:02:09.280,"Or maybe, when I wanna tell you something, a lie about, for example, Azar,",Parivash,38-97
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:02.903,01:02:09.280,Yes.,Dr. Khalifa,38-97
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:09.280,01:02:14.279,"I say something true that you believe and say ""yeah, I know this.""",Parivash,38-98
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:09.280,01:02:14.279,Yes. Exactly.,Dr. Khalifa,38-98
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:14.279,01:02:16.744,And the second one is true.,Parivash,38-99
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:14.279,01:02:16.744,Yes.,Dr. Khalifa,38-99
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:16.744,01:02:19.209,"And then, you put the lie in between. There it is. Mā Shā Allāh.",Dr. Khalifa,38-100
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:16.744,01:02:19.209,"Yes, between.",Parivash,38-100
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:19.680,01:02:20.680,Dr. Khalifa: God bless you.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:21.766,01:02:22.939,Dr. Khalifa: I was looking for that.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:23.715,01:02:28.300,A woman: How (unintelligible),A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:28.300,01:02:29.524,A woman: How did you say it?,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:29.524,01:02:31.524,Dr. Khalifa: Pardon? What's your question?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:31.524,01:02:34.610,A woman: That you put a...,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:36.058,01:02:37.179,A man: Wrapping the truth in a...,A man,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:37.179,01:02:37.731,Parivash: Wrapping.,Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:37.731,01:02:39.586,A woman: Wrapping the truth in a falsehood.,A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:39.586,01:02:43.499,"A woman: Yeah, wrapping (unintelligible)",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:43.499,01:02:46.688,"Dr. Khalifa: In fact, this is... the Quran has a commandment against it that says,",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:46.688,01:02:48.688,(2:42) وَلَا تَلْبِسُوا۟ ٱلْحَقَّ بِٱلْبَـٰطِلِ,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:48.998,01:02:51.877,"[2:42]  Do not confound the truth with falsehood, ...",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:52.756,01:02:56.669,"تَلْبِسُوا۟ ٱلْحَقَّ بِٱلْبَـٰطِلِ means you dress, do not dress the lie with the truth.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:56.669,01:02:58.100,Parivash: Exactly. Allahu Akbar.,Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:02:58.617,01:02:59.583,Dr. Khalifa: Yeah.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:00.000,01:03:01.121,تَلْبِسُوا۟ is Libas (لباس).,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:01.121,01:03:03.431,Do you have it in Farsi?,Dr. Khalifa,38-101
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:01.121,01:03:03.431,"Even if we have to, is that wrong?",A woman,38-101
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:03.431,01:03:04.397,Dr. Khalifa: Yeah.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:06.775,01:03:08.310,Dr. Khalifa: Do you have Libas (لباس) in Farsi?,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:08.310,01:03:08.966,Yes.,A woman,38-102
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:08.310,01:03:08.966,Yes.,Parivash,38-102
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:08.966,01:03:09.570,Dr. Khalifa: Ok.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:09.570,01:03:11.363,(2:42) لَا تَلْبِسُوا۟ ٱلْحَقَّ بِٱلْبَـٰطِلِ,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:12.035,01:03:22.669,"So, a messenger has come to you who is fantastic, is false, and then is a Batil (بَـٰطِلِ), and ""God, there is no god except He is truth.""",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:22.669,01:03:24.100,"So, they wrap this with that.",Dr. Khalifa,38-103
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:22.669,01:03:24.100,Wrap this.,Parivash,38-103
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:24.100,01:03:24.807,Parivash: Alhamdu Lillah.,Parivash,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:24.807,01:03:26.807,"A woman: So, this (unintelligible)",A woman,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:26.807,01:03:28.290,"Yeah, this is, yeah.",Parivash,38-104
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:26.807,01:03:28.290,Yes.,Dr. Khalifa,38-104
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:28.290,01:03:30.000,"Dr. Khalifa: This is, this is the name of God.",Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:30.000,01:03:31.328,بِٱلْمُؤْمِنِينَ رَءُوفٌۭ رَّحِيمٌۭ,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:31.328,01:03:33.121,It's used in the Quran exclusively for God.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:35.034,01:03:40.860,"Sir, with this, we found this after you, since Quran was printed for translation.",Azhar Khan,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:40.860,01:03:41.479,Dr. Khalifa: Yes.,Dr. Khalifa,
38 Quran Study From Parivash 1138 Certainty 11 29 1989,https://www.youtube.com/watch?v=OElDY5TJ2ZE,01:03:43.479,01:03:45.789,"And when was that, about two or three years ago or...?",Azhar Khan,
